0,0.202312433011789,0.000397859068832553
0.5,0.202312433011789,0.000397859068832553
1,0.202312433011789,0.000397859068832553
1.5,0.202312433011789,0.000397859068832553
2,0.202280948553055,0.00100017533544783
2.5,0.202280948553055,0.00100017533544783
3,0.202280948553055,0.00100017533544783
3.5,0.202280948553055,0.00100017533544783
4,0.197068595927117,0.0255211697804174
4.5,0.197068595927117,0.0255211697804174
5,0.197068595927117,0.0255211697804174
5.5,0.197068595927117,0.0255211697804174
6,0.200050241157556,0.0092547122901209
6.5,0.200050241157556,0.0092547122901209
7,0.200050241157556,0.0092547122901209
7.5,0.200050241157556,0.0092547122901209
8,0.20054494908896,0.0072210593879231
8.5,0.20054494908896,0.0072210593879231
9,0.20054494908896,0.0072210593879231
9.5,0.20054494908896,0.0072210593879231
10,0.201900455519828,0.00143138234922809
10.5,0.201900455519828,0.00143138234922809
11,0.201900455519828,0.00143138234922809
11.5,0.201900455519828,0.00143138234922809
12,0.202002226069751,0.000981052395909674
12.5,0.202002226069751,0.000981052395909674
13,0.202002226069751,0.000981052395909674
13.5,0.202002226069751,0.000981052395909674
14,0.200598874598071,0.00611914639868534
14.5,0.200598874598071,0.00611914639868534
15,0.200598874598071,0.00611914639868534
15.5,0.200598874598071,0.00611914639868534
16,0.193968083839466,0.0390095738136918
16.5,0.193968083839466,0.0390095738136918
17,0.193968083839466,0.0390095738136918
17.5,0.193968083839466,0.0390095738136918
18,0.201328450637132,0.00442477348891687
18.5,0.201328450637132,0.00442477348891687
19,0.201328450637132,0.00442477348891687
19.5,0.201328450637132,0.00442477348891687
20,0.199648231511254,0.0192439426766629
20.5,0.199648231511254,0.0192439426766629
21,0.199648231511254,0.0192439426766629
21.5,0.199648231511254,0.0192439426766629
22,0.201103295819936,0.00495197458384452
22.5,0.201103295819936,0.00495197458384452
23,0.201103295819936,0.00495197458384452
23.5,0.201103295819936,0.00495197458384452
