0.0,0.258114548387097,0.00644153419354839
0.5,0.256167548387097,0.00824508
1.0,0.255152670967742,0.00760069290322581
1.5,0.250272025806452,0.00968194064516129
2.0,0.256234025806452,0.00788389870967742
2.5,0.310273767741935,0.17750664516129
3.0,0.256259522580645,0.00813109419354839
3.5,0.254736748387097,0.0102062019354839
4.0,0.254635077419355,0.00971408193548387
4.5,0.257861225806452,0.00561191032258064
5.0,0.256195806451613,0.00772890322580645
5.5,0.256598219354839,0.00733604967741935
6.0,0.254319270967742,0.00980996516129032
6.5,0.256206322580645,0.0077674864516129
7.0,0.259404212903226,0.00452043012903226
7.5,0.258687883870968,0.00604265316129032
8.0,0.243887819354839,0.061217535483871
8.5,0.253667806451613,0.0132691277419355
9.0,0.223750064516129,0.0855779548387097
9.5,0.255044483870968,0.00832012774193548
10.0,0.256568690322581,0.00739141032258065
10.5,0.252263690322581,0.0113915651612903
11.0,0.253593638709677,0.0111619574193548
11.5,0.255632,0.00879671935483871
12.0,0.254953032258064,0.00833566451612903
12.5,0.254233032258065,0.00823457806451613
13.0,0.255355741935484,0.00781636451612903
13.5,0.255446709677419,0.00862203161290323
14.0,0.260402,0.00161058806451613
14.5,0.256104916129032,0.00779305806451613
15.0,0.255896451612903,0.0081943664516129
15.5,0.254701032258065,0.010663775483871
16.0,0.253484064516129,0.0109159548387097
16.5,0.255428806451613,0.00900004451612903
17.0,0.255103522580645,0.00785960709677419
17.5,0.253340838709677,0.00952958967741935
18.0,0.256200322580645,0.00701080516129032
18.5,0.256217806451613,0.00894941290322581
19.0,0.255249148387097,0.00815162258064516
19.5,0.253341406451613,0.0102297541935484
20.0,0.250772367741936,0.0112554993548387
20.5,0.251633058064516,0.0123418425806452
21.0,0.252850129032258,0.0121015
21.5,0.255095574193548,0.00765896774193548
22.0,0.258096290322581,0.00559075419354839
22.5,0.253845264516129,0.00820705612903226
23.0,0.257105451612903,0.00715894258064516
23.5,0.253812012903226,0.00843994903225806
