0,0.0505588424437299,0.00352982163686904
0.5,0.0505588424437299,0.00352982163686904
1,0.0505588424437299,0.00352982163686904
1.5,0.0505588424437299,0.00352982163686904
2,0.0509140042416365,0.00144894381274689
2.5,0.0509140042416365,0.00144894381274689
3,0.0509140042416365,0.00144894381274689
3.5,0.0509140042416365,0.00144894381274689
4,0.0509765133510415,0.00118381239154662
4.5,0.0509765133510415,0.00118381239154662
5,0.0509765133510415,0.00118381239154662
5.5,0.0509765133510415,0.00118381239154662
6,0.0516043676312969,0.000813765032861918
6.5,0.0516043676312969,0.000813765032861918
7,0.0516043676312969,0.000813765032861918
7.5,0.0516043676312969,0.000813765032861918
8,0.0508946275455519,0.00224195744301175
8.5,0.0508946275455519,0.00224195744301175
9,0.0508946275455519,0.00224195744301175
9.5,0.0508946275455519,0.00224195744301175
10,0.0505131296891748,0.0036435463455222
10.5,0.0505131296891748,0.0036435463455222
11,0.0505131296891748,0.0036435463455222
11.5,0.0505131296891748,0.0036435463455222
12,0.0513324758842444,0.00263710244435328
12.5,0.0513324758842444,0.00263710244435328
13,0.0513324758842444,0.00263710244435328
13.5,0.0513324758842444,0.00263710244435328
14,0.0516496437803416,0.000952154471310129
14.5,0.0516496437803416,0.000952154471310129
15,0.0516496437803416,0.000952154471310129
15.5,0.0516496437803416,0.000952154471310129
16,0.0489734428962725,0.0109904633505163
16.5,0.0489734428962725,0.0109904633505163
17,0.0489734428962725,0.0109904633505163
17.5,0.0489734428962725,0.0109904633505163
18,0.0498826962010241,0.00880496838594032
18.5,0.0498826962010241,0.00880496838594032
19,0.0498826962010241,0.00880496838594032
19.5,0.0498826962010241,0.00880496838594032
20,0.0514549839228296,0.00399950407891156
20.5,0.0514549839228296,0.00399950407891156
21,0.0514549839228296,0.00399950407891156
21.5,0.0514549839228296,0.00399950407891156
22,0.048712486602358,0.00804026812618056
22.5,0.048712486602358,0.00804026812618056
23,0.048712486602358,0.00804026812618056
23.5,0.048712486602358,0.00804026812618056
