0,0.671037419354839,0.0682398417653665
0.5,0.671037419354839,0.0682398417653665
1,0.671037419354839,0.0682398417653665
1.5,0.671037419354839,0.0682398417653665
2,0.677713548387097,0.0554280322922228
2.5,0.677713548387097,0.0554280322922228
3,0.677713548387097,0.0554280322922228
3.5,0.677713548387097,0.0554280322922228
4,0.677783115991761,0.0450531532949905
4.5,0.677783115991761,0.0450531532949905
5,0.677783115991761,0.0450531532949905
5.5,0.677783115991761,0.0450531532949905
6,0.647658602150536,0.0933649145907529
6.5,0.647658602150536,0.0933649145907529
7,0.647658602150536,0.0933649145907529
7.5,0.647658602150536,0.0933649145907529
8,0.676346774193548,0.0334771106709769
8.5,0.676346774193548,0.0334771106709769
9,0.676346774193548,0.0334771106709769
9.5,0.676346774193548,0.0334771106709769
10,0.666469086021503,0.0585210705444619
10.5,0.666469086021503,0.0585210705444619
11,0.666469086021503,0.0585210705444619
11.5,0.666469086021503,0.0585210705444619
12,0.646612903225806,0.13347861322064
12.5,0.646612903225806,0.13347861322064
13,0.646612903225806,0.13347861322064
13.5,0.646612903225806,0.13347861322064
14,0.662805256869774,0.0540946290004366
14.5,0.662805256869774,0.0540946290004366
15,0.662805256869774,0.0540946290004366
15.5,0.662805256869774,0.0540946290004366
16,0.641064516129032,0.139134778047126
16.5,0.641064516129032,0.139134778047126
17,0.641064516129032,0.139134778047126
17.5,0.641064516129032,0.139134778047126
18,0.655464019851116,0.0832921921166071
18.5,0.655464019851116,0.0832921921166071
19,0.655464019851116,0.0832921921166071
19.5,0.655464019851116,0.0832921921166071
20,0.676034946236561,0.0576730170142253
20.5,0.676034946236561,0.0576730170142253
21,0.676034946236561,0.0576730170142253
21.5,0.676034946236561,0.0576730170142253
22,0.656334677419355,0.11055020940735
22.5,0.656334677419355,0.11055020940735
23,0.656334677419355,0.11055020940735
23.5,0.656334677419355,0.11055020940735
