 0.0,0.5262347,0.0785197
 0.5,0.5249035,0.1074424
 1.0,0.5352954,0.1164929
 1.5,0.5569243,0.0351415
 2.0,0.5263566,0.1243642
 2.5,0.5527164,0.0430131
 3.0,0.5281991,0.1167838
 3.5,0.5433750,0.1036317
 4.0,0.5391033,0.1164447
 4.5,0.5407807,0.0582275
 5.0,0.5137669,0.1469479
 5.5,0.5482648,0.0601699
 6.0,0.5388018,0.1152458
 6.5,0.5496601,0.0645221
 7.0,0.5453174,0.1164905
 7.5,0.5640592,0.0467677
 8.0,0.5376805,0.1143682
 8.5,0.5490174,0.0521196
 9.0,0.5161923,0.1253691
 9.5,0.5186501,0.0793799
10.0,0.5009707,0.1251286
10.5,0.5279049,0.0551223
11.0,0.4903972,0.1284479
11.5,0.5011060,0.1044572
12.0,0.4799583,0.1252512
12.5,0.4989662,0.1088096
13.0,0.4967987,0.1178544
13.5,0.5244394,0.0623712
14.0,0.5031841,0.1178710
14.5,0.4827719,0.0864647
15.0,0.4267954,0.1417306
15.5,0.4579353,0.1453609
16.0,0.4361393,0.1622674
16.5,0.4512542,0.1367952
17.0,0.4854900,0.0992797
17.5,0.4861604,0.1127690
18.0,0.4648020,0.1471066
18.5,0.4781934,0.1393527
19.0,0.4647661,0.1531691
19.5,0.4880548,0.1452422
20.0,0.5102823,0.1187387
20.5,0.4996147,0.1189107
21.0,0.5198846,0.1087131
21.5,0.5285039,0.0736869
22.0,0.5034842,0.1283599
22.5,0.5134808,0.0967729
23.0,0.5078155,0.1235151
23.5,0.5013547,0.1176586
