0,0.63842328892972,0.112811925126173
0.5,0.63842328892972,0.112811925126173
1,0.63842328892972,0.112811925126173
1.5,0.63842328892972,0.112811925126173
2,0.676347132904609,0.0683707212406842
2.5,0.676347132904609,0.0683707212406842
3,0.676347132904609,0.0683707212406842
3.5,0.676347132904609,0.0683707212406842
4,0.680920137590667,0.0791761813523669
4.5,0.680920137590667,0.0791761813523669
5,0.680920137590667,0.0791761813523669
5.5,0.680920137590667,0.0791761813523669
6,0.667569575340947,0.0971363727977158
6.5,0.667569575340947,0.0971363727977158
7,0.667569575340947,0.0971363727977158
7.5,0.667569575340947,0.0971363727977158
8,0.624632322102614,0.0905832436857029
8.5,0.624632322102614,0.0905832436857029
9,0.624632322102614,0.0905832436857029
9.5,0.624632322102614,0.0905832436857029
10,0.557535487412752,0.121359436691976
10.5,0.557535487412752,0.121359436691976
11,0.557535487412752,0.121359436691976
11.5,0.557535487412752,0.121359436691976
12,0.533595927116828,0.147930864761478
12.5,0.533595927116828,0.147930864761478
13,0.533595927116828,0.147930864761478
13.5,0.533595927116828,0.147930864761478
14,0.524060103883256,0.161920411649887
14.5,0.524060103883256,0.161920411649887
15,0.524060103883256,0.161920411649887
15.5,0.524060103883256,0.161920411649887
16,0.552555954857828,0.170280164647111
16.5,0.552555954857828,0.170280164647111
17,0.552555954857828,0.170280164647111
17.5,0.552555954857828,0.170280164647111
18,0.594117478180982,0.166084266410397
18.5,0.594117478180982,0.166084266410397
19,0.594117478180982,0.166084266410397
19.5,0.594117478180982,0.166084266410397
20,0.624592711682744,0.120343725290983
20.5,0.624592711682744,0.120343725290983
21,0.624592711682744,0.120343725290983
21.5,0.624592711682744,0.120343725290983
22,0.610200428724545,0.11776550469722
22.5,0.610200428724545,0.11776550469722
23,0.610200428724545,0.11776550469722
23.5,0.610200428724545,0.11776550469722
